Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,44,0.23055290880633172,9130,1,39,150.41053927800556,1,37,37,6,6,148.712325941954,1,0,0,1,1,0,20.794731493373956,0,0,5,7,4,13.444180181132804,0,0,5,5,5,17.68110277891679,0,10.8,1.4,1.74,Graduate
1,1,-3.0519095207876443,9238,1,1,133.6613115703922,1,1,1,3,4,110.65538281193264,0,0,0,1,1,0,19.624240711989916,0,0,6,7,6,12.162498076196806,0,0,6,6,6,11.925162592102106,0,12.4,0.5,1.79,Graduate
1,1,0.4212532117081792,9130,1,1,152.33463844465118,1,19,37,9,8,136.0490653633579,1,0,0,1,1,0,19.9298814255693,0,0,5,5,5,13.187717484611971,0,0,5,5,5,15.932596604956423,0,12.7,3.7,-1.7,Dropout
1,39,-2.7660967995753176,9119,1,19,134.39758808506554,1,1,1,4,3,135.00852078931334,0,0,1,0,1,0,27.753481873417996,0,0,5,9,2,13.660695313132992,0,0,5,9,2,15.865432527804506,4,16.2,0.3,-0.92,Dropout
1,39,-1.611295465442562,9991,0,1,130.36113204022152,1,3,1,3,3,118.48343286058282,0,0,0,1,1,0,26.92256740966053,0,0,5,5,0,-0.3808847433368558,0,0,5,5,0,0.22096451573039363,0,12.7,3.7,-1.7,Dropout
1,1,0.6002480180057124,9070,1,1,147.8970718450525,1,1,1,4,8,140.31342735179183,0,0,0,1,1,0,18.372817340080495,0,0,6,0,0,-0.07561330806880512,0,0,6,0,0,-0.294678371322528,0,15.5,2.8,-4.06,Dropout
1,17,-0.409846213950003,9254,1,1,147.06570698117386,1,1,1,4,8,145.50890295796898,0,0,0,1,1,0,20.397085728876633,0,0,6,7,6,16.418799959914505,0,0,6,8,6,18.773894135198674,0,16.2,0.3,-0.92,Graduate
4,39,1.0006958553991154,9238,1,1,130.05337337507152,1,19,3,9,2,144.34850458085984,0,0,0,1,1,0,49.72572649665276,0,0,6,7,4,13.796778675726939,0,0,6,7,0,-0.2709837173513488,0,8.9,1.4,3.51,Dropout
1,43,0.9289317063696462,9070,1,1,160.75588320090947,1,1,2,4,2,102.82536798727324,0,0,0,1,1,0,36.91605235607316,0,1,6,9,5,19.71805421088826,1,0,6,11,4,14.840018900591431,0,13.9,-0.3,0.79,Enrolled
2,39,-2.0839281874469613,9991,0,1,130.25969883505084,1,37,37,9,9,140.4637584297019,1,0,0,1,1,0,29.659228858638233,0,0,5,8,1,11.373685340676799,0,0,5,5,1,12.317753477946912,0,9.4,-0.8,-3.12,Dropout
1,39,0.7595826363187297,9500,1,1,109.89982519156665,1,1,37,9,9,126.48653073700753,1,0,0,1,1,0,27.0428330833238,0,0,7,7,7,14.067649431155575,0,0,7,7,7,14.445783191415472,0,7.6,2.6,0.32,Enrolled
1,18,1.3762258262750087,9238,1,1,121.96102534017025,1,1,3,9,2,115.32048008855932,1,0,0,1,1,0,21.880601654932843,0,0,6,9,6,9.96586606731858,0,0,6,10,6,9.705139108701584,0,12.7,3.7,-1.7,Graduate
2,39,1.0504490342757928,9119,1,1,109.49263384211164,1,37,37,9,9,106.13043604406198,0,0,0,1,1,0,33.090993351476826,0,0,5,8,1,10.82320656054271,0,0,5,9,0,0.7618998663328087,0,8.9,1.4,3.51,Dropout
1,51,-0.6062116940299149,9119,1,1,129.54610403918937,1,2,37,2,9,121.84614693352344,1,0,0,1,1,0,17.743345795790564,0,0,5,10,0,0.4214176008758995,0,0,5,7,1,8.315242288108198,0,7.6,2.6,0.32,Enrolled
2,39,-0.1587943658736417,9991,0,1,108.60081407968764,1,37,37,1,4,118.5008058849082,1,0,0,0,1,0,38.532213640313756,0,0,5,10,2,11.728819961541312,0,0,5,5,3,11.412467131554136,0,9.4,-0.8,-3.12,Dropout
1,1,1.6189700704869185,171,1,1,170.1327017362687,1,38,19,9,2,160.94884785239216,1,0,0,1,1,1,17.29130395294793,0,0,0,0,0,-1.852072263427408,0,0,0,0,0,-0.29085363297942296,0,12.7,3.7,-1.7,Graduate
2,39,0.9184014437651887,9070,1,12,108.2136278929824,1,37,38,5,10,128.13795711188416,0,0,1,0,1,1,44.29044889355812,0,0,6,6,0,-0.953205172455513,0,0,6,6,0,1.7477324539777819,0,15.5,2.8,-4.06,Dropout
1,43,3.4257601822176884,8014,0,1,110.00173121877674,1,34,34,0,0,109.4664993768304,0,0,0,1,1,0,37.06381903710561,0,0,6,12,0,-0.07776367204433002,0,0,5,10,0,-0.47474468714039875,0,7.6,2.6,0.32,Dropout
1,39,1.343157170754127,9003,1,1,136.5832894910002,1,19,37,9,7,108.10265774857366,1,0,0,1,1,0,32.61301671082202,0,0,6,8,0,-0.40145281610887146,0,0,6,10,0,2.882226024943666,0,16.2,0.3,-0.92,Dropout
1,39,-0.7632219870945669,9003,1,1,133.80650426912302,1,1,19,4,10,147.3013345457496,0,0,0,1,1,0,34.039927930579,0,0,6,15,5,13.42507305210126,0,0,6,15,5,12.30556160795444,0,12.4,0.5,1.79,Graduate
1,1,6.860586408471364,171,1,1,126.50572735679478,1,10,10,4,4,129.9175833034308,1,0,0,1,1,1,19.386141076711628,0,0,0,0,0,-3.0381804865447455,0,0,0,0,0,0.3319874811534909,0,9.4,-0.8,-3.12,Dropout
1,1,0.8046457637273403,9670,1,1,137.8637629879179,1,38,37,9,9,122.38785639762358,0,0,0,1,1,1,15.016798128585437,0,0,6,7,6,10.644959796403484,0,0,6,6,6,14.76646346180464,0,12.4,0.5,1.79,Graduate
1,17,4.953159572040598,9070,1,1,114.94784385372537,1,1,1,3,3,125.43510647661793,1,0,0,1,1,1,19.276203613949214,0,0,6,6,6,11.445400885709434,0,0,6,7,6,11.27833288019018,0,11.1,0.6,2.02,Graduate
1,43,0.7589366631346692,9991,0,1,100.2477375168592,1,37,19,9,4,129.2812398484987,0,0,0,1,1,0,40.15573622117975,0,1,5,6,4,9.477918777135029,0,3,8,18,5,10.402589521892523,5,15.5,2.8,-4.06,Dropout
1,39,-1.411035982428353,9130,1,1,120.02792642975457,1,1,38,9,9,149.6539764292883,0,0,0,1,1,0,25.191159374788022,0,0,6,6,0,-0.7731947389713435,0,0,6,6,0,-1.9764750326874099,0,12.4,0.5,1.79,Dropout
1,17,5.576732490206588,9119,1,1,124.77973332374651,1,38,38,5,9,116.03833943898343,1,0,1,1,1,0,21.06527848257948,0,0,5,5,4,15.66334837202581,0,0,6,8,3,12.168796153862456,0,11.1,0.6,2.02,Dropout
1,17,-1.897826207193185,9119,1,1,121.29492037951717,1,19,19,9,9,115.05049680156725,0,0,0,1,1,0,18.485859851381402,0,0,5,6,5,15.66921948876477,0,0,5,8,5,13.630453135251516,0,11.1,0.6,2.02,Enrolled
1,39,-0.22226254601115292,9003,1,1,111.42332486361732,1,37,37,9,10,95.8343711624738,1,0,0,0,1,0,43.0029198106763,0,0,6,0,0,-0.06932024452129287,0,0,6,0,0,-3.6737778915320853,0,15.5,2.8,-4.06,Dropout
1,17,2.9976642861097798,9119,1,1,140.55607940048594,1,37,19,9,4,132.62357182571864,1,0,0,1,1,0,17.362964147150954,0,0,5,8,4,13.234027607989402,0,0,5,7,3,15.002483418697754,1,7.6,2.6,0.32,Enrolled
1,43,3.4962523075210714,9003,1,1,149.34817044331163,1,2,4,4,1,148.37351151384175,0,0,0,1,1,0,35.01366037806858,0,16,18,22,18,11.741733742616479,0,12,13,13,12,10.58144113274866,1,15.5,2.8,-4.06,Graduate
1,17,2.8163258159254347,9991,0,1,115.74730322963461,1,37,19,9,4,118.17516402875074,0,0,0,1,1,0,22.987948072200382,0,0,5,6,4,11.809342026381938,0,0,5,5,5,12.614975411035136,0,7.6,2.6,0.32,Graduate
1,17,3.0463134820466338,9500,1,1,129.0587759814735,1,3,3,2,2,133.00154891487452,0,0,0,1,1,0,18.63212022644999,0,0,7,8,7,9.838949134652147,0,0,9,12,8,12.56618246490505,0,12.4,0.5,1.79,Graduate
1,53,-0.13428024795439053,9085,1,42,153.7436377404773,1,1,19,3,8,150.0735021646612,1,0,0,1,1,1,21.380195539102953,0,7,11,15,9,13.887099012153493,0,4,9,15,7,14.245754631748957,0,8.9,1.4,3.51,Graduate
1,43,3.1102375769590833,9670,1,1,132.07215718655755,1,3,19,4,8,119.69355816649288,0,0,0,1,1,0,18.97550002296398,0,0,6,17,4,12.96217153113963,0,0,6,8,4,10.91679355284469,0,13.9,-0.3,0.79,Enrolled
1,18,1.0573747274090102,9119,1,1,106.51643949127154,1,1,1,4,3,104.88246026008105,1,0,0,1,1,0,21.217674827794877,0,0,5,7,5,10.39302035108837,0,0,5,7,5,17.15545238292403,0,12.4,0.5,1.79,Graduate
1,39,3.150869990528636,9670,1,1,131.70867765204787,1,19,19,3,3,124.38377781048592,0,1,0,1,1,1,28.878867193263645,0,0,6,0,0,1.706690334667589,0,0,6,0,0,0.2718502312184199,0,12.4,0.5,1.79,Dropout
4,39,1.8528653980320715,9254,1,1,120.76551574150736,1,37,19,9,9,131.65350079761222,1,0,0,1,1,0,43.648609146529004,0,0,6,6,6,12.170301903454252,0,0,6,6,6,9.928703180319474,0,12.4,0.5,1.79,Graduate
1,18,1.167403617596943,9500,1,1,145.05121129822248,1,19,3,4,9,126.62864723173841,0,0,0,1,1,0,18.10768375960716,0,0,8,8,7,11.373999295208186,0,0,8,8,7,14.10598332951435,0,12.7,3.7,-1.7,Graduate
1,44,1.2022962059555422,9130,1,39,148.73931762461763,1,2,1,3,6,149.21083749303068,1,0,0,1,1,0,20.557202367680645,0,11,18,32,12,12.835268984347893,1,8,12,15,10,14.257592584864478,0,16.2,0.3,-0.92,Graduate
1,1,1.4163163226761832,9130,1,1,160.47054220109052,1,3,3,1,2,148.97950068897526,0,0,0,1,1,0,12.744059617860657,0,0,5,7,4,12.969574181340516,0,0,5,5,5,14.390673752059453,0,7.6,2.6,0.32,Graduate
1,17,1.0333483021870915,9670,1,1,124.89111197308915,1,37,37,9,9,121.78093701803424,1,0,0,1,1,1,20.412743472500217,0,0,6,8,4,16.701363400889385,0,0,6,6,5,12.683234306993223,0,12.7,3.7,-1.7,Graduate
1,1,2.8904172885628867,9085,1,1,124.80479691472375,1,37,19,90,90,133.03211381742665,0,0,0,1,1,0,18.00527310730728,0,0,6,0,0,-0.16840068548918374,0,0,6,0,0,1.9190229517985278,0,7.6,2.6,0.32,Dropout
1,17,5.7898811098257665,9670,1,1,120.83471935540668,1,3,1,2,3,120.03917015959013,1,0,0,1,1,0,18.000902688436998,0,0,6,8,6,14.505662409644424,0,0,6,7,6,15.661366010640016,0,11.1,0.6,2.02,Graduate
1,1,0.7210492295222166,171,1,1,138.34118996160262,1,1,1,4,3,141.4553873918877,0,0,0,1,1,0,19.76807313286807,0,0,0,0,0,0.0070611955404566995,0,0,0,0,0,0.5581085148660384,0,7.6,2.6,0.32,Graduate
1,44,0.977034499479082,9003,1,39,149.3570293657477,1,1,38,6,6,147.67401873264373,1,0,0,1,1,0,22.31931016570534,0,0,6,12,4,12.435102976229159,0,0,6,11,4,12.66675495108107,0,16.2,0.3,-0.92,Dropout
1,39,3.593626827749154,9003,1,1,138.11727891272054,1,3,3,2,2,109.88763266351094,0,0,0,1,1,0,31.182724628741102,0,0,6,8,6,15.811369062746191,0,0,6,10,6,11.495824503209468,0,16.2,0.3,-0.92,Graduate
1,17,4.914646395918233,9254,1,1,113.35905894439904,1,1,1,2,3,107.91326633226625,1,0,0,1,1,0,19.496922983121493,0,0,6,10,4,12.759560623422392,0,0,6,10,2,11.54679473254098,0,9.4,-0.8,-3.12,Dropout
1,39,0.723515778681328,9119,1,1,136.77466139002652,1,19,19,9,7,109.83836089728311,0,0,1,1,1,0,23.796810328635786,0,0,5,12,1,6.128398747896233,0,0,5,11,1,10.95326421905768,0,8.9,1.4,3.51,Enrolled
1,42,1.5826715296724536,9773,1,1,136.9629798436566,1,19,6,4,3,120.831923541173,0,0,0,1,1,0,27.30897534326892,0,0,4,8,0,-0.1725286785347709,0,0,5,10,0,-0.29317604250232465,0,9.4,-0.8,-3.12,Dropout
1,1,5.562559551158172,9147,1,1,118.202227968345,1,19,19,9,9,114.51500290180773,1,0,0,1,1,0,20.54949653073437,0,0,5,9,3,9.246124754648447,0,0,5,6,5,10.004397829274343,0,12.4,0.5,1.79,Graduate
1,44,0.9528306227200801,9119,1,39,140.37081678751568,1,1,19,4,5,139.730200162435,1,0,0,1,1,0,22.98247601352983,0,0,5,9,0,1.4441810985018353,0,0,5,6,2,11.633857688187891,0,10.8,1.4,1.74,Enrolled
1,1,1.413968381835141,9003,1,1,140.76954333657852,1,19,19,9,9,133.68542778529147,0,0,0,1,1,1,21.30892782444059,0,0,6,9,4,11.946968934380157,2,0,6,10,4,12.94682960307153,0,15.5,2.8,-4.06,Enrolled
1,18,1.2502351822184616,9773,1,1,124.10653993365189,1,1,1,4,7,123.02633052165861,1,0,0,1,1,0,19.060212889309383,0,0,6,6,6,14.198178851166746,0,0,6,6,6,14.45362955826423,0,8.9,1.4,3.51,Graduate
1,1,1.1376292505687027,171,1,1,129.18935478764158,1,1,1,7,4,126.67147920388297,1,0,1,1,1,0,25.415389690918104,0,13,17,19,13,11.581304502107562,0,10,17,28,11,9.865649262464169,1,11.1,0.6,2.02,Enrolled
1,17,2.2216631168510883,9130,1,1,130.78476450490137,1,12,12,2,8,123.6146678408731,1,0,0,1,1,0,18.642843374192392,0,0,6,7,6,13.172381682692148,0,0,6,8,6,13.64665870068398,0,12.4,0.5,1.79,Graduate
1,1,0.911725124528931,9773,1,1,139.84695454254478,1,3,2,4,6,135.3805275401613,1,0,0,0,1,0,29.20939577324084,0,0,6,8,6,19.451332597959286,0,0,6,6,5,15.157401727022986,0,11.1,0.6,2.02,Enrolled
1,39,0.6949463867841252,9130,1,1,132.90865032976802,1,1,19,4,5,122.07541610981018,1,0,0,1,1,0,27.149149850186927,0,0,5,11,1,18.098144601313077,2,0,5,10,3,12.532974884899247,2,10.8,1.4,1.74,Dropout
1,44,0.017455149094442124,9003,1,1,140.5279881771292,1,1,1,4,5,140.1539958212866,0,0,0,1,1,0,20.82977073662345,0,0,6,11,6,12.071066215464855,0,0,6,12,5,11.345034316116339,0,16.2,0.3,-0.92,Enrolled
1,1,6.112758137196967,171,1,1,138.99702952144017,1,19,3,9,2,138.5109469098079,1,0,0,1,1,1,20.816404961003883,0,0,0,0,0,-0.10864283580064965,0,0,0,0,0,-3.3907422196473993,0,9.4,-0.8,-3.12,Graduate
1,17,2.8402323040797324,171,1,1,126.17859190352517,1,3,39,2,5,116.50198814073931,1,1,0,1,1,0,21.4561975099527,0,0,0,0,0,0.8156128724912615,0,0,0,0,0,0.7399708184982351,0,10.8,1.4,1.74,Enrolled
1,1,1.2719375035170075,9670,1,1,116.4904636113116,1,3,1,3,5,111.94023445195253,1,0,0,1,1,0,20.22564496143713,0,0,6,10,5,13.476609723525991,0,0,6,10,6,13.348156387558888,0,11.1,0.6,2.02,Enrolled
1,39,0.72538216694117,9130,1,1,148.78860142060907,1,19,19,9,5,160.00772196153682,1,0,0,1,1,0,22.993738419023064,0,0,5,13,4,13.553774510527074,1,0,5,9,3,12.484394500246271,0,9.4,-0.8,-3.12,Enrolled
1,1,0.8546107351969567,9670,1,1,94.01702962120522,1,37,37,5,8,94.47859457576186,0,0,0,0,1,0,19.99799717717333,0,0,6,9,4,8.225473790536,0,0,6,6,5,8.260609411832982,0,12.7,3.7,-1.7,Dropout
1,39,3.716983131935137,9147,1,1,150.25292839654009,1,37,1,7,3,149.46987485279703,0,0,0,1,1,1,22.929159653909462,0,0,5,7,4,15.172797534539662,0,0,5,7,4,18.429180061475776,0,12.7,3.7,-1.7,Graduate
1,39,0.6589429940064075,9147,1,1,118.04773432774832,1,37,37,9,9,109.22249156194158,0,0,0,0,1,0,29.777804511646007,0,0,5,9,0,0.7422078469212354,1,0,5,5,0,0.5015712364210667,0,9.4,-0.8,-3.12,Dropout
1,43,-0.27029686915661366,9991,0,1,135.94575977026764,1,3,4,2,2,135.04788182417795,0,0,0,0,1,0,29.11374578079068,0,8,12,12,8,14.679744865932605,0,3,8,8,3,10.960721539993479,0,7.6,2.6,0.32,Dropout
1,1,0.38404738515500914,9130,1,1,132.3204992777328,1,2,37,9,7,123.75531909388127,1,0,0,1,1,1,17.18286783210042,0,0,6,7,6,13.792822244080241,0,0,6,8,6,12.9456998653645,0,12.4,0.5,1.79,Graduate
1,17,-0.2588173437233232,9254,1,1,125.91881276368733,1,1,19,4,7,117.93735807555113,0,0,0,1,1,1,19.270766236161865,0,0,6,8,5,12.767120180663357,0,0,6,10,6,12.341786785708226,0,16.2,0.3,-0.92,Graduate
1,1,3.5107660998803385,9070,1,1,127.04658987756245,1,19,38,5,7,142.27394402871005,1,0,0,1,1,1,19.419073650626235,0,0,6,6,6,14.730500761033682,0,0,6,6,6,12.204873004744067,0,12.4,0.5,1.79,Graduate
1,7,1.001905293232874,9119,1,40,130.246891357558,1,1,1,4,4,129.88453914531854,0,0,0,1,1,0,29.757840947093893,0,4,6,6,6,13.30138172149992,0,2,5,7,5,14.354901238206898,0,11.1,0.6,2.02,Dropout
1,53,0.8597647800099525,9003,1,1,131.23236662307187,1,19,1,9,9,129.13280570020186,0,0,1,1,1,0,21.775512711409185,0,7,12,20,10,12.571497153902946,0,5,12,15,9,10.809793168289168,0,8.9,1.4,3.51,Enrolled
1,17,-4.766037457061719,9119,1,1,127.01616615836701,1,19,1,4,5,116.49517306959446,0,0,0,1,1,0,19.933458920477705,0,0,5,10,4,11.509875905119017,0,0,5,11,0,0.2707957831905805,0,13.9,-0.3,0.79,Enrolled
1,44,1.8090204397954794,9070,1,39,139.97343079161072,1,19,38,4,0,141.78639734670122,1,0,0,1,1,0,22.87301384143036,0,0,6,6,6,14.849251595356453,0,0,6,8,6,12.122097700839856,0,12.4,0.5,1.79,Graduate
1,1,4.9111016554982045,9773,1,1,125.26134033853086,1,37,3,5,2,123.24066544371529,1,0,0,1,1,0,23.010226500355827,0,0,6,10,5,12.609216511576301,0,0,6,12,3,9.357823105967626,0,9.4,-0.8,-3.12,Enrolled
1,1,0.36688180870785136,171,1,1,131.8201562060736,1,1,38,5,7,136.70037309212438,1,0,1,0,1,0,17.279482641533967,0,0,0,0,0,-0.04898426754182586,0,0,0,0,0,0.19687372473349973,0,12.7,3.7,-1.7,Graduate
1,17,3.5665105871180987,9147,1,1,131.1391107709687,1,38,19,5,5,120.55696014963277,1,0,0,1,1,1,18.433284053169672,0,0,5,8,4,9.667528330298511,0,0,5,10,2,12.035472285896144,0,11.1,0.6,2.02,Dropout
1,39,2.2326066878476856,9238,1,1,109.88323062419734,1,19,1,5,5,134.7934316967276,0,0,0,1,1,0,26.684976744659668,0,0,5,6,0,-1.3821576536795341,0,0,5,5,0,-1.2143142806814886,0,13.9,-0.3,0.79,Dropout
2,39,0.8174323806700334,9003,1,1,126.88896879586676,1,1,37,9,1,121.7464382930358,0,0,1,0,1,0,21.684269441511535,0,3,10,23,6,11.17077302300262,0,2,7,15,4,11.871218230917545,1,15.5,2.8,-4.06,Dropout
1,43,1.0670773832543838,9003,1,1,128.809749525084,1,37,1,5,4,130.18737618000065,0,0,0,1,1,0,25.354001190732554,0,8,14,24,8,12.573490401637228,2,6,13,23,10,12.804177219469839,0,15.5,2.8,-4.06,Dropout
1,1,-0.7887070073940645,9147,1,1,137.06251903680152,1,38,19,9,5,127.46655056370949,0,0,0,1,1,0,16.813623581494024,0,0,5,11,2,12.92221309765761,0,0,5,11,3,11.624555540570455,0,8.9,1.4,3.51,Enrolled
1,1,-0.6342217865330639,9254,1,1,132.2257131865365,1,4,19,4,5,96.67554905336242,0,0,0,1,1,0,16.5137998927052,0,0,6,6,0,-0.048525293580733486,0,0,6,12,0,-0.9350616222630377,0,10.8,1.4,1.74,Dropout
1,17,1.94664092651506,9147,1,1,135.13894788494824,1,37,37,6,5,121.50730221127225,1,0,0,1,1,1,17.28556484169989,0,0,5,8,5,13.025119989146022,0,0,5,7,5,12.395370104170594,0,13.9,-0.3,0.79,Graduate
1,43,0.8363552975565578,9773,1,1,129.15813946043667,1,19,38,9,7,123.52250368614025,1,0,0,1,1,0,21.581476907394002,0,0,6,17,3,11.215829026363947,3,0,6,14,3,12.393520876820157,0,15.5,2.8,-4.06,Enrolled
1,39,0.8660162984715922,9003,1,1,140.45528302008063,1,1,3,4,5,131.76157036689472,0,0,0,1,1,0,23.871865886149358,0,0,6,8,0,0.47616864315755425,0,0,6,10,0,5.351984907520684,0,16.2,0.3,-0.92,Dropout
1,1,1.7243885453205208,9773,1,1,134.58823240906779,1,3,1,4,4,135.26514756794802,1,0,0,1,1,0,18.960220448276637,0,0,6,9,5,11.752708421377758,0,0,6,13,5,12.518357617635683,0,8.9,1.4,3.51,Enrolled
1,17,4.694107423010483,9773,1,1,130.82689704924923,1,3,19,2,3,131.60145437194552,1,0,0,1,1,0,17.829723325743497,0,0,6,7,6,11.356786614214679,0,0,6,7,6,14.303123448138429,0,13.9,-0.3,0.79,Graduate
1,17,0.5320719312700832,9500,1,1,131.02819751114188,1,1,1,5,5,127.83198039095099,0,0,0,1,1,0,20.51550175555519,0,0,7,9,7,12.64191619548389,0,0,8,10,8,12.687059351704372,0,16.2,0.3,-0.92,Graduate
4,39,1.1739735945508483,8014,0,19,99.39785593529425,1,1,37,9,1,112.56335863296223,0,0,0,1,1,0,45.47113302888788,0,2,8,10,4,11.956336929284134,0,2,8,13,4,10.431564585097911,0,10.8,1.4,1.74,Dropout
2,39,2.3129506751937443,9991,0,1,140.987242145502,1,37,37,9,9,119.48812252593015,0,0,0,1,1,0,52.00851526155792,0,0,5,7,5,7.024278004679717,0,0,5,6,5,12.699301668686598,1,7.6,2.6,0.32,Graduate
1,1,1.7149307253253676,9147,1,1,123.38907050089179,1,19,19,9,3,116.15483688168509,1,0,0,0,1,0,21.43119363433104,0,0,5,9,3,11.953766906430255,1,0,5,7,3,11.18064121062561,0,9.4,-0.8,-3.12,Dropout
1,1,1.1536330046695276,9500,1,1,129.12969837487822,1,38,37,5,10,115.50480887253431,1,0,0,1,1,0,17.291093541593927,0,0,8,8,7,14.072205044360977,0,0,8,8,7,16.409980890674134,0,10.8,1.4,1.74,Graduate
1,1,-1.9371556322666463,9500,1,1,138.40745271379015,1,1,38,9,9,126.82102553471307,0,0,1,0,1,0,22.102050302572614,0,0,7,12,4,13.716257332716836,0,0,7,12,4,12.151457479699145,0,12.4,0.5,1.79,Dropout
2,39,0.9826811026890494,8014,0,1,150.3020006013776,1,37,37,9,9,138.52358083829884,0,0,0,0,1,0,35.08069123932801,0,0,6,6,6,15.010998805457596,0,0,6,6,6,14.643473140088318,0,9.4,-0.8,-3.12,Graduate
2,39,1.0436996008660766,171,1,12,112.25519897287785,1,37,37,7,7,105.36498848037874,1,0,0,1,1,0,37.37931347262533,0,0,0,0,0,0.14221058810962522,0,0,0,0,0,1.3874345124082679,0,7.6,2.6,0.32,Graduate
4,39,1.0688990080835652,9500,1,19,109.40824372372708,1,37,38,5,5,150.73871685833032,0,0,1,0,1,0,47.39736662920784,0,0,7,7,0,1.1136942247980757,7,0,8,8,0,0.5638026387429902,8,15.5,2.8,-4.06,Dropout
1,18,0.9794520433515306,9991,0,1,108.62893394578686,1,43,40,2,2,109.28004041624939,0,0,0,1,1,0,23.44915926431605,0,0,5,0,0,0.7176661078533788,0,0,5,0,0,-3.448503079416721,0,8.9,1.4,3.51,Dropout
2,39,1.923628069385341,9991,0,1,100.44681956809745,1,37,37,9,9,125.11894626475026,1,0,0,1,1,0,46.41890282419058,0,0,5,8,4,10.742664569704692,0,0,5,8,3,10.151179340344006,1,7.6,2.6,0.32,Dropout
1,7,1.0824870250897864,9119,1,3,129.6244855187703,1,34,34,90,90,131.11231831885962,0,0,0,1,1,0,27.00952928862277,0,0,5,5,0,0.688804255019221,0,0,5,6,0,-1.080748789360132,0,10.8,1.4,1.74,Dropout
2,39,0.6080836774389833,8014,0,1,131.8071101942604,1,34,34,90,90,114.80089222332992,0,0,0,0,0,0,50.10749124884493,0,0,6,13,4,11.341262291381353,0,0,6,12,0,1.6851640801682721,1,10.8,1.4,1.74,Dropout
2,39,3.4985712453421645,9991,0,1,149.2254896448974,1,37,37,9,9,121.1569398271691,0,0,0,1,0,0,45.61188880931376,0,0,5,11,3,10.57086696767861,0,1,5,10,4,10.993574893376458,0,9.4,-0.8,-3.12,Enrolled
2,39,3.7309050105096335,8014,0,1,99.55405998382051,1,34,34,0,0,100.26605687243033,1,0,0,1,0,0,40.959742095143476,0,0,6,9,5,12.356181388202922,0,1,6,10,3,10.636604999634521,1,7.6,2.6,0.32,Graduate
1,43,1.4186476594757436,9147,1,1,130.06857322138353,1,34,37,9,9,119.70354826726897,1,0,0,1,1,0,21.181237779841904,0,5,10,19,8,8.088816722041537,1,4,10,16,10,10.806586457565428,3,7.6,2.6,0.32,Graduate
1,43,0.4223024217101754,9238,1,1,129.07178945923206,1,34,30,0,5,117.97265305764898,1,0,0,1,1,0,21.317130767666335,0,0,6,11,0,-1.8421103788017308,0,0,5,10,0,2.49319074959278,0,9.4,-0.8,-3.12,Dropout
1,17,1.5337081449748546,9070,1,1,127.41792544361135,1,37,37,9,9,120.79628739604966,1,1,0,1,1,1,24.65317884025919,0,0,6,8,4,11.41990468312125,0,0,6,6,4,11.158344938718354,0,12.7,3.7,-1.7,Dropout
1,43,0.6192936845980077,9991,0,1,139.30263213018566,1,37,37,9,9,136.03411454998312,1,0,0,1,1,0,23.125553719320173,0,14,15,16,15,12.267245367633118,0,13,14,14,14,10.227431527702226,0,9.4,-0.8,-3.12,Graduate
1,53,0.31549607688615977,171,1,42,130.7639661007138,1,1,19,9,9,129.30000635874342,1,0,0,0,1,1,22.296839380125807,0,5,12,15,11,12.443838071382741,0,4,11,16,11,13.264073917346229,0,8.9,1.4,3.51,Graduate
1,39,1.170801842106007,9003,1,1,133.72358605743293,6,1,1,192,144,132.07679201566464,0,0,0,1,1,0,23.998084211957863,1,0,7,7,7,9.88626718033025,0,0,6,9,5,13.753513921667807,0,8.9,1.4,3.51,Enrolled
1,39,1.167454700105105,9085,1,2,140.12778716895238,1,38,38,9,10,150.23974597372683,0,0,0,1,1,0,49.186392689628214,0,0,6,0,0,0.4657035066344013,0,0,6,0,0,-0.5457368593914727,0,16.2,0.3,-0.92,Dropout
2,39,1.252606669738195,9991,0,19,134.85601814126204,1,37,37,5,5,111.31930149902195,1,0,0,1,1,0,41.701778477751255,0,0,5,5,0,-1.974072886374655,0,0,5,5,0,0.35174460924303075,0,7.6,2.6,0.32,Dropout
1,39,1.176265751726534,9003,1,1,118.92492335882318,1,37,37,9,9,147.7536753876489,1,0,0,1,1,0,43.71683835807944,0,0,6,9,6,14.01523534617121,0,0,6,11,5,12.986691512721235,0,13.9,-0.3,0.79,Graduate
1,39,1.8726317127625274,9003,1,1,134.10160399784402,1,1,37,9,8,130.6870281479476,0,0,0,1,1,0,29.18042266113106,0,0,3,4,0,-2.774598739820667,0,0,4,8,0,0.8700393297987774,0,16.2,0.3,-0.92,Dropout
